STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,21.851799999999997,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,79.202,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B1_I,Individuals using the internet daily or almost every day - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,98.67,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,99.2543,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,84.42779999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1J2_I,Individuals using the internet for watching internet streamed TV (live or catch-up) from TV broadcasters - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,62.546800000000005,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,32.1613,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,96.5127,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,86.4703,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1G_I,Individuals using the internet for reading/downloading online newspapers/news magazines - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,78.643,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1F_I,Individuals using the internet for finding information about goods and services - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,84.94319999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,56.55050000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1J1_I,"Individuals using the internet for listening to music (e.g. web radio, music streaming) or downloading music - last 3 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,85.25890000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2_I,Individuals using the internet for using public authorities services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,80.9774,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1H_I,"Individuals who have found, downloaded and installed software from the internet - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,86.7374,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,51.639900000000004,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1G_I,Individuals who have transferred files - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,92.55799999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1I_I,Individuals who have modified/verified the configuration of software applic. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,71.22659999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2DBIS_I,"Individuals who have purchased online computer games or video games, and computer software - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,11.5374,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2B_I,Individuals using the internet for claiming social security benefits from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,10.8178,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,27.689999999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1G_I,Individuals using the internet for reading/downloading online newspapers/news magazines - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,67.54480000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2C_I,Individuals who have purchased online computer equipment - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,21.321,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2A_I,Individuals using the internet for income tax declaration services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,31.7517,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,91.7186,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H4_I,Individuals who have purchased online: cleaning products or personal hygiene products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,8.9739,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1A_I,Individuals using the internet for obtaining information from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,67.90939999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H1_I,"Individuals who have purchased online: deliveries from restaurants, fast-food chains, catering services - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,34.6271,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,98.31790000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1C_I,Individuals who have used spreadsheet advanced functions - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,56.7241,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7A_I,Individuals who managed access to their personal information on the internet: restrict access to their geographical location - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,60.31100000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7C_I,Individuals who managed access to their personal information on the internet: refuse allowing the use of personal information for advertising purposes - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,63.8237,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7D_I,Individuals who managed access to personal data on the internet: read privacy policy statements before providing personal data,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,36.071999999999996,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,99.5874,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,12.4177,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2C_I,Individuals using the internet for requesting personal documents from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,21.6458,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,0.9835,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,20.2841,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,99.5874,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4I_I,Individuals did not submit forms to public authorities: electronic signature/ID/certificate issues - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,2.7181,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1K_I,Individuals who have written computer code - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,19.145799999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1M_I,Individuals using the internet for looking for a job or sending a job application - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,21.110799999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,70.1291,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,13.5397,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B1_I,Individuals who have purchased online: sporting goods (excluding sport clothing) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,25.5077,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I9_I,Individuals who are using anti-tracking software (limiting the ability to track their activities on the internet),PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,19.554199999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4A_I,Individuals did not submit forms to public authorities: no need at all - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,52.2892,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,25.6343,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,76.1769,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I8_I,Individuals who have ever changed the settings in their internet browser to prevent or limit the amount of cookies,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,62.923300000000005,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2N2_I,Individuals who have purchased online tickets to sport events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,17.033,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A2_I,"Individuals who have purchased online: e-books, online-magazines or online-newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,15.373000000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,50.2011,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7B_I,Individuals who managed access to their personal information on the internet: limit access to their profile or content on social networking sites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,45.4579,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,92.7593,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2M_I,Individuals who have purchased online photographic/telecommunic./optical equipm. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,13.1375,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
